order_id,customer_id,country,product,order_date,sales_amount
559,USA_000559,USA,Socks,2024-01-28,160
560,USA_000560,USA,Socks,2024-01-01,161
561,USA_000561,USA,T-Shirt,2024-01-02,162
562,USA_000562,USA,Socks,2024-01-03,163
563,USA_000563,USA,Socks,2024-01-04,164
564,USA_000564,USA,T-Shirt,2024-01-05,165
565,USA_000565,USA,Socks,2024-01-06,166
566,USA_000566,USA,Socks,2024-01-07,167
567,USA_000567,USA,T-Shirt,2024-01-08,168
568,USA_000568,USA,Socks,2024-01-09,169
569,USA_000569,USA,Socks,2024-01-10,170
570,USA_000570,USA,T-Shirt,2024-01-11,171
571,USA_000571,USA,Socks,2024-01-12,172
572,USA_000572,USA,Socks,2024-01-13,173
573,USA_000573,USA,T-Shirt,2024-01-14,174
574,USA_000574,USA,Socks,2024-01-15,175
575,USA_000575,USA,Socks,2024-01-16,176
576,USA_000576,USA,T-Shirt,2024-01-17,177
577,USA_000577,USA,Socks,2024-01-18,178
578,USA_000578,USA,Socks,2024-01-19,179
579,USA_000579,USA,T-Shirt,2024-01-20,180
580,USA_000580,USA,Socks,2024-01-21,181
581,USA_000581,USA,Socks,2024-01-22,182
582,USA_000582,USA,T-Shirt,2024-01-23,183
583,USA_000583,USA,Socks,2024-01-24,184
584,USA_000584,USA,Socks,2024-01-25,185
585,USA_000585,USA,T-Shirt,2024-01-26,186
586,USA_000586,USA,Socks,2024-01-27,187
587,USA_000587,USA,Socks,2024-01-28,188
588,USA_000588,USA,T-Shirt,2024-01-01,189
589,USA_000589,USA,Socks,2024-01-02,190
590,USA_000590,USA,Socks,2024-01-03,191
591,USA_000591,USA,T-Shirt,2024-01-04,192
592,USA_000592,USA,Socks,2024-01-05,193
593,USA_000593,USA,Socks,2024-01-06,194
594,USA_000594,USA,T-Shirt,2024-01-07,195
595,USA_000595,USA,Socks,2024-01-08,196
596,USA_000596,USA,Socks,2024-01-09,197
597,USA_000597,USA,T-Shirt,2024-01-10,198
598,USA_000598,USA,Socks,2024-01-11,199
599,USA_000599,USA,Socks,2024-01-12,200
600,USA_000600,USA,T-Shirt,2024-01-13,1
601,USA_000601,USA,Socks,2024-01-14,2
602,USA_000602,USA,Socks,2024-01-15,3
603,USA_000603,USA,T-Shirt,2024-01-16,4
604,USA_000604,USA,Socks,2024-01-17,5
605,USA_000605,USA,Socks,2024-01-18,6
606,USA_000606,USA,T-Shirt,2024-01-19,7
607,USA_000607,USA,Socks,2024-01-20,8
608,USA_000608,USA,Socks,2024-01-21,9
609,USA_000609,USA,T-Shirt,2024-01-22,10
610,USA_000610,USA,Socks,2024-01-23,11
611,USA_000611,USA,Socks,2024-01-24,12
612,USA_000612,USA,T-Shirt,2024-01-25,13
613,USA_000613,USA,Socks,2024-01-26,14
614,USA_000614,USA,Socks,2024-01-27,15
615,USA_000615,USA,T-Shirt,2024-01-28,16
616,USA_000616,USA,Socks,2024-01-01,17
617,USA_000617,USA,Socks,2024-01-02,18
618,USA_000618,USA,T-Shirt,2024-01-03,19
619,USA_000619,USA,Socks,2024-01-04,20
620,USA_000620,USA,Socks,2024-01-05,21
621,USA_000621,USA,T-Shirt,2024-01-06,22
622,USA_000622,USA,Socks,2024-01-07,23
623,USA_000623,USA,Socks,2024-01-08,24
624,USA_000624,USA,T-Shirt,2024-01-09,25
625,USA_000625,USA,Socks,2024-01-10,26
626,USA_000626,USA,Socks,2024-01-11,27
627,USA_000627,USA,T-Shirt,2024-01-12,28
628,USA_000628,USA,Socks,2024-01-13,29
629,USA_000629,USA,Socks,2024-01-14,30
630,USA_000630,USA,T-Shirt,2024-01-15,31
631,USA_000631,USA,Socks,2024-01-16,32
632,USA_000632,USA,Socks,2024-01-17,33
633,USA_000633,USA,T-Shirt,2024-01-18,34
634,USA_000634,USA,Socks,2024-01-19,35
635,USA_000635,USA,Socks,2024-01-20,36
636,USA_000636,USA,T-Shirt,2024-01-21,37
637,USA_000637,USA,Socks,2024-01-22,38
638,USA_000638,USA,Socks,2024-01-23,39
639,USA_000639,USA,T-Shirt,2024-01-24,40
640,USA_000640,USA,Socks,2024-01-25,41
641,USA_000641,USA,Socks,2024-01-26,42
642,USA_000642,USA,T-Shirt,2024-01-27,43
643,USA_000643,USA,Socks,2024-01-28,44
644,USA_000644,USA,Socks,2024-01-01,45
645,USA_000645,USA,T-Shirt,2024-01-02,46
646,USA_000646,USA,Socks,2024-01-03,47
647,USA_000647,USA,Socks,2024-01-04,48
648,USA_000648,USA,T-Shirt,2024-01-05,49
649,USA_000649,USA,Socks,2024-01-06,50
650,USA_000650,USA,Socks,2024-01-07,51
651,USA_000651,USA,T-Shirt,2024-01-08,52
652,USA_000652,USA,Socks,2024-01-09,53
653,USA_000653,USA,Socks,2024-01-10,54
654,USA_000654,USA,T-Shirt,2024-01-11,55
655,USA_000655,USA,Socks,2024-01-12,56
656,USA_000656,USA,Socks,2024-01-13,57
657,USA_000657,USA,T-Shirt,2024-01-14,58
658,USA_000658,USA,Socks,2024-01-15,59
659,USA_000659,USA,Socks,2024-01-16,60
660,USA_000660,USA,T-Shirt,2024-01-17,61
661,USA_000661,USA,Socks,2024-01-18,62
662,USA_000662,USA,Socks,2024-01-19,63
663,USA_000663,USA,T-Shirt,2024-01-20,64
664,USA_000664,USA,Socks,2024-01-21,65
665,USA_000665,USA,Socks,2024-01-22,66
666,USA_000666,USA,T-Shirt,2024-01-23,67
667,USA_000667,USA,Socks,2024-01-24,68
668,USA_000668,USA,Socks,2024-01-25,69
669,USA_000669,USA,T-Shirt,2024-01-26,70
670,USA_000670,USA,Socks,2024-01-27,71
671,USA_000671,USA,Socks,2024-01-28,72
672,USA_000672,USA,T-Shirt,2024-01-01,73
673,USA_000673,USA,Socks,2024-01-02,74
674,USA_000674,USA,Socks,2024-01-03,75
675,USA_000675,USA,T-Shirt,2024-01-04,76
676,USA_000676,USA,Socks,2024-01-05,77
677,USA_000677,USA,Socks,2024-01-06,78
678,USA_000678,USA,T-Shirt,2024-01-07,79
679,USA_000679,USA,Socks,2024-01-08,80
680,USA_000680,USA,Socks,2024-01-09,81
681,USA_000681,USA,T-Shirt,2024-01-10,82
682,USA_000682,USA,Socks,2024-01-11,83
683,USA_000683,USA,Socks,2024-01-12,84
684,USA_000684,USA,T-Shirt,2024-01-13,85
685,USA_000685,USA,Socks,2024-01-14,86
686,USA_000686,USA,Socks,2024-01-15,87
687,USA_000687,USA,T-Shirt,2024-01-16,88
688,USA_000688,USA,Socks,2024-01-17,89
689,USA_000689,USA,Socks,2024-01-18,90
690,USA_000690,USA,T-Shirt,2024-01-19,91
691,USA_000691,USA,Socks,2024-01-20,92
692,USA_000692,USA,Socks,2024-01-21,93
693,USA_000693,USA,T-Shirt,2024-01-22,94
694,USA_000694,USA,Socks,2024-01-23,95
695,USA_000695,USA,Socks,2024-01-24,96
696,USA_000696,USA,T-Shirt,2024-01-25,97
697,USA_000697,USA,Socks,2024-01-26,98
698,USA_000698,USA,Socks,2024-01-27,99
699,USA_000699,USA,T-Shirt,2024-01-28,100
700,USA_000700,USA,Socks,2024-01-01,101
701,USA_000701,USA,Socks,2024-01-02,102
702,USA_000702,USA,T-Shirt,2024-01-03,103
703,USA_000703,USA,Socks,2024-01-04,104
704,USA_000704,USA,Socks,2024-01-05,105
705,USA_000705,USA,T-Shirt,2024-01-06,106
706,USA_000706,USA,Socks,2024-01-07,107
707,USA_000707,USA,Socks,2024-01-08,108
708,USA_000708,USA,T-Shirt,2024-01-09,109
709,USA_000709,USA,Socks,2024-01-10,110
710,USA_000710,USA,Socks,2024-01-11,111
711,USA_000711,USA,T-Shirt,2024-01-12,112
712,USA_000712,USA,Socks,2024-01-13,113
713,USA_000713,USA,Socks,2024-01-14,114
714,USA_000714,USA,T-Shirt,2024-01-15,115
715,USA_000715,USA,Socks,2024-01-16,116
716,USA_000716,USA,Socks,2024-01-17,117
717,USA_000717,USA,T-Shirt,2024-01-18,118
718,USA_000718,USA,Socks,2024-01-19,119
719,USA_000719,USA,Socks,2024-01-20,120
720,USA_000720,USA,T-Shirt,2024-01-21,121
721,USA_000721,USA,Socks,2024-01-22,122
722,USA_000722,USA,Socks,2024-01-23,123
723,USA_000723,USA,T-Shirt,2024-01-24,124
724,USA_000724,USA,Socks,2024-01-25,125
725,USA_000725,USA,Socks,2024-01-26,126
726,USA_000726,USA,T-Shirt,2024-01-27,127
727,USA_000727,USA,Socks,2024-01-28,128
728,USA_000728,USA,Socks,2024-01-01,129
729,USA_000729,USA,T-Shirt,2024-01-02,130
730,USA_000730,USA,Socks,2024-01-03,131
731,USA_000731,USA,Socks,2024-01-04,132
732,USA_000732,USA,T-Shirt,2024-01-05,133
733,USA_000733,USA,Socks,2024-01-06,134
734,USA_000734,USA,Socks,2024-01-07,135
735,USA_000735,USA,T-Shirt,2024-01-08,136
736,USA_000736,USA,Socks,2024-01-09,137
737,USA_000737,USA,Socks,2024-01-10,138
738,USA_000738,USA,T-Shirt,2024-01-11,139
739,USA_000739,USA,Socks,2024-01-12,140
740,USA_000740,USA,Socks,2024-01-13,141
741,USA_000741,USA,T-Shirt,2024-01-14,142
742,USA_000742,USA,Socks,2024-01-15,143
743,USA_000743,USA,Socks,2024-01-16,144
744,USA_000744,USA,T-Shirt,2024-01-17,145
745,USA_000745,USA,Socks,2024-01-18,146
746,USA_000746,USA,Socks,2024-01-19,147
747,USA_000747,USA,T-Shirt,2024-01-20,148
748,USA_000748,USA,Socks,2024-01-21,149
749,USA_000749,USA,Socks,2024-01-22,150
750,USA_000750,USA,T-Shirt,2024-01-23,151
751,USA_000751,USA,Socks,2024-01-24,152
752,USA_000752,USA,Socks,2024-01-25,153
753,USA_000753,USA,T-Shirt,2024-01-26,154
754,USA_000754,USA,Socks,2024-01-27,155
755,USA_000755,USA,Socks,2024-01-28,156
756,USA_000756,USA,T-Shirt,2024-01-01,157
757,USA_000757,USA,Socks,2024-01-02,158
758,USA_000758,USA,Socks,2024-01-03,159
759,USA_000759,USA,T-Shirt,2024-01-04,160
760,USA_000760,USA,Socks,2024-01-05,161
761,USA_000761,USA,Socks,2024-01-06,162
762,USA_000762,USA,T-Shirt,2024-01-07,163
763,USA_000763,USA,Socks,2024-01-08,164
764,USA_000764,USA,Socks,2024-01-09,165
765,USA_000765,USA,T-Shirt,2024-01-10,166
766,USA_000766,USA,Socks,2024-01-11,167
767,USA_000767,USA,Socks,2024-01-12,168
768,USA_000768,USA,T-Shirt,2024-01-13,169
769,USA_000769,USA,Socks,2024-01-14,170
770,USA_000770,USA,Socks,2024-01-15,171
771,USA_000771,USA,T-Shirt,2024-01-16,172
772,USA_000772,USA,Socks,2024-01-17,173
773,USA_000773,USA,Socks,2024-01-18,174
774,USA_000774,USA,T-Shirt,2024-01-19,175
775,USA_000775,USA,Socks,2024-01-20,176
776,USA_000776,USA,Socks,2024-01-21,177
777,USA_000777,USA,T-Shirt,2024-01-22,178
778,USA_000778,USA,Socks,2024-01-23,179
779,USA_000779,USA,Socks,2024-01-24,180
780,USA_000780,USA,T-Shirt,2024-01-25,181
781,USA_000781,USA,Socks,2024-01-26,182
782,USA_000782,USA,Socks,2024-01-27,183
783,USA_000783,USA,T-Shirt,2024-01-28,184
784,USA_000784,USA,Socks,2024-01-01,185
785,USA_000785,USA,Socks,2024-01-02,186
786,USA_000786,USA,T-Shirt,2024-01-03,187
787,USA_000787,USA,Socks,2024-01-04,188
788,USA_000788,USA,Socks,2024-01-05,189
789,USA_000789,USA,T-Shirt,2024-01-06,190
790,USA_000790,USA,Socks,2024-01-07,191
791,USA_000791,USA,Socks,2024-01-08,192
792,USA_000792,USA,T-Shirt,2024-01-09,193
793,USA_000793,USA,Socks,2024-01-10,194
794,USA_000794,USA,Socks,2024-01-11,195
795,USA_000795,USA,T-Shirt,2024-01-12,196
796,USA_000796,USA,Socks,2024-01-13,197
797,USA_000797,USA,Socks,2024-01-14,198
798,USA_000798,USA,T-Shirt,2024-01-15,199
799,USA_000799,USA,Socks,2024-01-16,200
800,USA_000800,USA,Socks,2024-01-17,1
801,USA_000801,USA,T-Shirt,2024-01-18,2
802,USA_000802,USA,Socks,2024-01-19,3
803,USA_000803,USA,Socks,2024-01-20,4
804,USA_000804,USA,T-Shirt,2024-01-21,5
805,USA_000805,USA,Socks,2024-01-22,6
806,USA_000806,USA,Socks,2024-01-23,7
807,USA_000807,USA,T-Shirt,2024-01-24,8
808,USA_000808,USA,Socks,2024-01-25,9
809,USA_000809,USA,Socks,2024-01-26,10
810,USA_000810,USA,T-Shirt,2024-01-27,11
811,USA_000811,USA,Socks,2024-01-28,12
812,USA_000812,USA,Socks,2024-01-01,13
813,USA_000813,USA,T-Shirt,2024-01-02,14
814,USA_000814,USA,Socks,2024-01-03,15
815,USA_000815,USA,Socks,2024-01-04,16
816,USA_000816,USA,T-Shirt,2024-01-05,17
817,USA_000817,USA,Socks,2024-01-06,18
818,USA_000818,USA,Socks,2024-01-07,19
819,USA_000819,USA,T-Shirt,2024-01-08,20
820,USA_000820,USA,Socks,2024-01-09,21
821,USA_000821,USA,Socks,2024-01-10,22
822,USA_000822,USA,T-Shirt,2024-01-11,23
823,USA_000823,USA,Socks,2024-01-12,24
824,USA_000824,USA,Socks,2024-01-13,25
825,USA_000825,USA,T-Shirt,2024-01-14,26
826,USA_000826,USA,Socks,2024-01-15,27
827,USA_000827,USA,Socks,2024-01-16,28
828,USA_000828,USA,T-Shirt,2024-01-17,29
829,USA_000829,USA,Socks,2024-01-18,30
830,USA_000830,USA,Socks,2024-01-19,31
831,USA_000831,USA,T-Shirt,2024-01-20,32
832,USA_000832,USA,Socks,2024-01-21,33
833,USA_000833,USA,Socks,2024-01-22,34
834,USA_000834,USA,T-Shirt,2024-01-23,35
835,USA_000835,USA,Socks,2024-01-24,36
836,USA_000836,USA,Socks,2024-01-25,37
837,USA_000837,USA,T-Shirt,2024-01-26,38
838,USA_000838,USA,Socks,2024-01-27,39
839,USA_000839,USA,Socks,2024-01-28,40
840,USA_000840,USA,T-Shirt,2024-01-01,41
841,USA_000841,USA,Socks,2024-01-02,42
842,USA_000842,USA,Socks,2024-01-03,43
843,USA_000843,USA,T-Shirt,2024-01-04,44
844,USA_000844,USA,Socks,2024-01-05,45
845,USA_000845,USA,Socks,2024-01-06,46
846,USA_000846,USA,T-Shirt,2024-01-07,47
847,USA_000847,USA,Socks,2024-01-08,48
848,USA_000848,USA,Socks,2024-01-09,49
849,USA_000849,USA,T-Shirt,2024-01-10,50
850,USA_000850,USA,Socks,2024-01-11,51
851,USA_000851,USA,Socks,2024-01-12,52
852,USA_000852,USA,T-Shirt,2024-01-13,53
853,USA_000853,USA,Socks,2024-01-14,54
854,USA_000854,USA,Socks,2024-01-15,55
855,USA_000855,USA,T-Shirt,2024-01-16,56
856,USA_000856,USA,Socks,2024-01-17,57
857,USA_000857,USA,Socks,2024-01-18,58
858,USA_000858,USA,T-Shirt,2024-01-19,59
859,USA_000859,USA,Socks,2024-01-20,60
860,USA_000860,USA,Socks,2024-01-21,61
861,USA_000861,USA,T-Shirt,2024-01-22,62
862,USA_000862,USA,Socks,2024-01-23,63
863,USA_000863,USA,Socks,2024-01-24,64
864,USA_000864,USA,T-Shirt,2024-01-25,65
865,USA_000865,USA,Socks,2024-01-26,66
866,USA_000866,USA,Socks,2024-01-27,67
867,USA_000867,USA,T-Shirt,2024-01-28,68
868,USA_000868,USA,Socks,2024-01-01,69
869,USA_000869,USA,Socks,2024-01-02,70
870,USA_000870,USA,T-Shirt,2024-01-03,71
871,USA_000871,USA,Socks,2024-01-04,72
872,USA_000872,USA,Socks,2024-01-05,73
873,USA_000873,USA,T-Shirt,2024-01-06,74
874,USA_000874,USA,Socks,2024-01-07,75
875,USA_000875,USA,Socks,2024-01-08,76
876,USA_000876,USA,T-Shirt,2024-01-09,77
877,USA_000877,USA,Socks,2024-01-10,78
878,USA_000878,USA,Socks,2024-01-11,79
879,USA_000879,USA,T-Shirt,2024-01-12,80
880,USA_000880,USA,Socks,2024-01-13,81
881,USA_000881,USA,Socks,2024-01-14,82
882,USA_000882,USA,T-Shirt,2024-01-15,83
883,USA_000883,USA,Socks,2024-01-16,84
884,USA_000884,USA,Socks,2024-01-17,85
885,USA_000885,USA,T-Shirt,2024-01-18,86
886,USA_000886,USA,Socks,2024-01-19,87
887,USA_000887,USA,Socks,2024-01-20,88
888,USA_000888,USA,T-Shirt,2024-01-21,89
889,USA_000889,USA,Socks,2024-01-22,90
890,USA_000890,USA,Socks,2024-01-23,91
891,USA_000891,USA,T-Shirt,2024-01-24,92
892,USA_000892,USA,Socks,2024-01-25,93
893,USA_000893,USA,Socks,2024-01-26,94
894,USA_000894,USA,T-Shirt,2024-01-27,95
895,USA_000895,USA,Socks,2024-01-28,96
896,USA_000896,USA,Socks,2024-01-01,97
897,USA_000897,USA,T-Shirt,2024-01-02,98
898,USA_000898,USA,Socks,2024-01-03,99
899,USA_000899,USA,Socks,2024-01-04,100
900,USA_000900,USA,T-Shirt,2024-01-05,101
901,USA_000901,USA,Socks,2024-01-06,102
902,USA_000902,USA,Socks,2024-01-07,103
903,USA_000903,USA,T-Shirt,2024-01-08,104
904,USA_000904,USA,Socks,2024-01-09,105
905,USA_000905,USA,Socks,2024-01-10,106
906,USA_000906,USA,T-Shirt,2024-01-11,107
907,USA_000907,USA,Socks,2024-01-12,108
908,USA_000908,USA,Socks,2024-01-13,109
909,USA_000909,USA,T-Shirt,2024-01-14,110
910,USA_000910,USA,Socks,2024-01-15,111
911,USA_000911,USA,Socks,2024-01-16,112
912,USA_000912,USA,T-Shirt,2024-01-17,113
913,USA_000913,USA,Socks,2024-01-18,114
914,USA_000914,USA,Socks,2024-01-19,115
915,USA_000915,USA,T-Shirt,2024-01-20,116
916,USA_000916,USA,Socks,2024-01-21,117
917,USA_000917,USA,Socks,2024-01-22,118
918,USA_000918,USA,T-Shirt,2024-01-23,119
919,USA_000919,USA,Socks,2024-01-24,120
920,USA_000920,USA,Socks,2024-01-25,121
921,USA_000921,USA,T-Shirt,2024-01-26,122
922,USA_000922,USA,Socks,2024-01-27,123
923,USA_000923,USA,Socks,2024-01-28,124
924,USA_000924,USA,T-Shirt,2024-01-01,125
925,USA_000925,USA,Socks,2024-01-02,126
926,USA_000926,USA,Socks,2024-01-03,127
927,USA_000927,USA,T-Shirt,2024-01-04,128
928,USA_000928,USA,Socks,2024-01-05,129
929,USA_000929,USA,Socks,2024-01-06,130
930,USA_000930,USA,T-Shirt,2024-01-07,131
931,USA_000931,USA,Socks,2024-01-08,132
932,USA_000932,USA,Socks,2024-01-09,133
933,USA_000933,USA,T-Shirt,2024-01-10,134
934,USA_000934,USA,Socks,2024-01-11,135
935,USA_000935,USA,Socks,2024-01-12,136
936,USA_000936,USA,T-Shirt,2024-01-13,137
937,USA_000937,USA,Socks,2024-01-14,138
938,USA_000938,USA,Socks,2024-01-15,139
939,USA_000939,USA,T-Shirt,2024-01-16,140
940,USA_000940,USA,Socks,2024-01-17,141
941,USA_000941,USA,Socks,2024-01-18,142
942,USA_000942,USA,T-Shirt,2024-01-19,143
943,USA_000943,USA,Socks,2024-01-20,144
944,USA_000944,USA,Socks,2024-01-21,145
945,USA_000945,USA,T-Shirt,2024-01-22,146
946,USA_000946,USA,Socks,2024-01-23,147
947,USA_000947,USA,Socks,2024-01-24,148
948,USA_000948,USA,T-Shirt,2024-01-25,149
949,USA_000949,USA,Socks,2024-01-26,150
950,USA_000950,USA,Socks,2024-01-27,151
951,USA_000951,USA,T-Shirt,2024-01-28,152
952,USA_000952,USA,Socks,2024-01-01,153
953,USA_000953,USA,Socks,2024-01-02,154
954,USA_000954,USA,T-Shirt,2024-01-03,155
955,USA_000955,USA,Socks,2024-01-04,156
956,USA_000956,USA,Socks,2024-01-05,157
957,USA_000957,USA,T-Shirt,2024-01-06,158
958,USA_000958,USA,Socks,2024-01-07,159
959,USA_000959,USA,Socks,2024-01-08,160
960,USA_000960,USA,T-Shirt,2024-01-09,161
961,USA_000961,USA,Socks,2024-01-10,162
962,USA_000962,USA,Socks,2024-01-11,163
963,USA_000963,USA,T-Shirt,2024-01-12,164
964,USA_000964,USA,Socks,2024-01-13,165
965,USA_000965,USA,Socks,2024-01-14,166
966,USA_000966,USA,T-Shirt,2024-01-15,167
967,USA_000967,USA,Socks,2024-01-16,168
968,USA_000968,USA,Socks,2024-01-17,169
969,USA_000969,USA,T-Shirt,2024-01-18,170
970,USA_000970,USA,Socks,2024-01-19,171
971,USA_000971,USA,Socks,2024-01-20,172
972,USA_000972,USA,T-Shirt,2024-01-21,173
973,USA_000973,USA,Socks,2024-01-22,174
974,USA_000974,USA,Socks,2024-01-23,175
975,USA_000975,USA,T-Shirt,2024-01-24,176
976,USA_000976,USA,Socks,2024-01-25,177
977,USA_000977,USA,Socks,2024-01-26,178
978,USA_000978,USA,T-Shirt,2024-01-27,179
979,USA_000979,USA,Socks,2024-01-28,180
980,USA_000980,USA,Socks,2024-01-01,181
981,USA_000981,USA,T-Shirt,2024-01-02,182
982,USA_000982,USA,Socks,2024-01-03,183
983,USA_000983,USA,Socks,2024-01-04,184
984,USA_000984,USA,T-Shirt,2024-01-05,185
985,USA_000985,USA,Socks,2024-01-06,186
986,USA_000986,USA,Socks,2024-01-07,187
987,USA_000987,USA,T-Shirt,2024-01-08,188
988,USA_000988,USA,Socks,2024-01-09,189
989,USA_000989,USA,Socks,2024-01-10,190
990,USA_000990,USA,T-Shirt,2024-01-11,191
991,USA_000991,USA,Socks,2024-01-12,192
992,USA_000992,USA,Socks,2024-01-13,193
993,USA_000993,USA,T-Shirt,2024-01-14,194
994,USA_000994,USA,Socks,2024-01-15,195
995,USA_000995,USA,Socks,2024-01-16,196
996,USA_000996,USA,T-Shirt,2024-01-17,197
997,USA_000997,USA,Socks,2024-01-18,198
998,USA_000998,USA,Socks,2024-01-19,199
999,USA_000999,USA,T-Shirt,2024-01-20,200
1000,USA_001000,USA,Socks,2024-01-21,1
1001,USA_001001,USA,Socks,2024-01-22,2
1002,USA_001002,USA,T-Shirt,2024-01-23,3
1003,USA_001003,USA,Socks,2024-01-24,4
1004,USA_001004,USA,Socks,2024-01-25,5
1005,USA_001005,USA,T-Shirt,2024-01-26,6
1006,USA_001006,USA,Socks,2024-01-27,7
1007,USA_001007,USA,Socks,2024-01-28,8
1008,USA_001008,USA,T-Shirt,2024-01-01,9
1009,USA_001009,USA,Socks,2024-01-02,10
1010,USA_001010,USA,Socks,2024-01-03,11
1011,USA_001011,USA,T-Shirt,2024-01-04,12
1012,USA_001012,USA,Socks,2024-01-05,13
1013,USA_001013,USA,Socks,2024-01-06,14
1014,USA_001014,USA,T-Shirt,2024-01-07,15
1015,USA_001015,USA,Socks,2024-01-08,16
1016,USA_001016,USA,Socks,2024-01-09,17
1017,USA_001017,USA,T-Shirt,2024-01-10,18
1018,USA_001018,USA,Socks,2024-01-11,19
1019,USA_001019,USA,Socks,2024-01-12,20
1020,USA_001020,USA,T-Shirt,2024-01-13,21
1021,USA_001021,USA,Socks,2024-01-14,22
1022,USA_001022,USA,Socks,2024-01-15,23
1023,USA_001023,USA,T-Shirt,2024-01-16,24
1024,USA_001024,USA,Socks,2024-01-17,25
1025,USA_001025,USA,Socks,2024-01-18,26
1026,USA_001026,USA,T-Shirt,2024-01-19,27
1027,USA_001027,USA,Socks,2024-01-20,28
1028,USA_001028,USA,Socks,2024-01-21,29
1029,USA_001029,USA,T-Shirt,2024-01-22,30
1030,USA_001030,USA,Socks,2024-01-23,31
1031,USA_001031,USA,Socks,2024-01-24,32
1032,USA_001032,USA,T-Shirt,2024-01-25,33
1033,USA_001033,USA,Socks,2024-01-26,34
1034,USA_001034,USA,Socks,2024-01-27,35
1035,USA_001035,USA,T-Shirt,2024-01-28,36
1036,USA_001036,USA,Socks,2024-01-01,37
1037,USA_001037,USA,Socks,2024-01-02,38
1038,USA_001038,USA,T-Shirt,2024-01-03,39
1039,USA_001039,USA,Socks,2024-01-04,40
1040,USA_001040,USA,Socks,2024-01-05,41
1041,USA_001041,USA,T-Shirt,2024-01-06,42
1042,USA_001042,USA,Socks,2024-01-07,43
1043,USA_001043,USA,Socks,2024-01-08,44
1044,USA_001044,USA,T-Shirt,2024-01-09,45
1045,USA_001045,USA,Socks,2024-01-10,46
1046,USA_001046,USA,Socks,2024-01-11,47
1047,USA_001047,USA,T-Shirt,2024-01-12,48
1048,USA_001048,USA,Socks,2024-01-13,49
1049,USA_001049,USA,Socks,2024-01-14,50
1050,USA_001050,USA,T-Shirt,2024-01-15,51
1051,USA_001051,USA,Socks,2024-01-16,52
1052,USA_001052,USA,Socks,2024-01-17,53
1053,USA_001053,USA,T-Shirt,2024-01-18,54
1054,USA_001054,USA,Socks,2024-01-19,55
1055,USA_001055,USA,Socks,2024-01-20,56
1056,USA_001056,USA,T-Shirt,2024-01-21,57
1057,USA_001057,USA,Socks,2024-01-22,58
1058,USA_001058,USA,Socks,2024-01-23,59
1059,USA_001059,USA,T-Shirt,2024-01-24,60
1060,USA_001060,USA,Socks,2024-01-25,61
1061,USA_001061,USA,Socks,2024-01-26,62
1062,USA_001062,USA,T-Shirt,2024-01-27,63
1063,USA_001063,USA,Socks,2024-01-28,64
1064,USA_001064,USA,Socks,2024-01-01,65
1065,USA_001065,USA,T-Shirt,2024-01-02,66
1066,USA_001066,USA,Socks,2024-01-03,67
1067,USA_001067,USA,Socks,2024-01-04,68
1068,USA_001068,USA,T-Shirt,2024-01-05,69
1069,USA_001069,USA,Socks,2024-01-06,70
1070,USA_001070,USA,Socks,2024-01-07,71
1071,USA_001071,USA,T-Shirt,2024-01-08,72
1072,USA_001072,USA,Socks,2024-01-09,73
1073,USA_001073,USA,Socks,2024-01-10,74
1074,USA_001074,USA,T-Shirt,2024-01-11,75
1075,USA_001075,USA,Socks,2024-01-12,76
1076,USA_001076,USA,Socks,2024-01-13,77
1077,USA_001077,USA,T-Shirt,2024-01-14,78
1078,USA_001078,USA,Socks,2024-01-15,79
1079,USA_001079,USA,Socks,2024-01-16,80
1080,USA_001080,USA,T-Shirt,2024-01-17,81
1081,USA_001081,USA,Socks,2024-01-18,82
1082,USA_001082,USA,Socks,2024-01-19,83
1083,USA_001083,USA,T-Shirt,2024-01-20,84
1084,USA_001084,USA,Socks,2024-01-21,85
1085,USA_001085,USA,Socks,2024-01-22,86
1086,USA_001086,USA,T-Shirt,2024-01-23,87
1087,USA_001087,USA,Socks,2024-01-24,88
1088,USA_001088,USA,Socks,2024-01-25,89
1089,USA_001089,USA,T-Shirt,2024-01-26,90
1090,USA_001090,USA,Socks,2024-01-27,91
1091,USA_001091,USA,Socks,2024-01-28,92
1092,USA_001092,USA,T-Shirt,2024-01-01,93
1093,USA_001093,USA,Socks,2024-01-02,94
1094,USA_001094,USA,Socks,2024-01-03,95
1095,USA_001095,USA,T-Shirt,2024-01-04,96
1096,USA_001096,USA,Socks,2024-01-05,97
1097,USA_001097,USA,Socks,2024-01-06,98
1098,USA_001098,USA,T-Shirt,2024-01-07,99
1099,USA_001099,USA,Socks,2024-01-08,100
1100,USA_001100,USA,Socks,2024-01-09,101
1101,USA_001101,USA,T-Shirt,2024-01-10,102
1102,USA_001102,USA,Socks,2024-01-11,103
1103,USA_001103,USA,Socks,2024-01-12,104
1104,USA_001104,USA,T-Shirt,2024-01-13,105
1105,USA_001105,USA,Socks,2024-01-14,106
1106,USA_001106,USA,Socks,2024-01-15,107
1107,USA_001107,USA,T-Shirt,2024-01-16,108
1108,USA_001108,USA,Socks,2024-01-17,109
1109,USA_001109,USA,Socks,2024-01-18,110
1110,USA_001110,USA,T-Shirt,2024-01-19,111
1111,USA_001111,USA,Socks,2024-01-20,112
1112,USA_001112,USA,Socks,2024-01-21,113
